week_end,pruid,prename,prfname,product_name,numtotal_totaldoses_admin,numtotal_dose1_admin,numtotal_dose2_admin,numtotal_dose3_admin,numtotal_dose4_admin,numtotal_dose5+_admin,numtotal_dosenotreported_admin,numdelta_dose1,numdelta_dose2,numdelta_dose3,numdelta_dose4,numdelta_dose5+,numdelta_notreported,num2weekdelta_dose1,num2weekdelta_dose2,num2weekdelta_dose3,num2weekdelta_dose4,num2weekdelta_dose5+,num2weekdelta_notreported,num4weekdelta_dose1,num4weekdelta_dose2,num4weekdelta_dose3,num4weekdelta_dose4,num4weekdelta_dose5+,num4weekdelta_notreported
2021-11-13,35,Ontario,Ontario,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,46,Manitoba,Manitoba,AstraZeneca Vaxzevria/COVISHIELD,86075,82968,3106,1,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,46,Manitoba,Manitoba,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,46,Manitoba,Manitoba,Moderna Spikevax,569870,375475,188053,6339,3,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,46,Manitoba,Manitoba,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 12 years and older),1441767,799634,606576,35548,9,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,46,Manitoba,Manitoba,Total,2097712,1258077,797735,41888,12,0,0,3018,4488,7202,2,0,0,,,,,,,,,,,,
2021-11-13,46,Manitoba,Manitoba,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,47,Saskatchewan,Saskatchewan,AstraZeneca Vaxzevria/COVISHIELD,91423,74520,16903,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,47,Saskatchewan,Saskatchewan,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,47,Saskatchewan,Saskatchewan,Moderna Spikevax,386885,168193,202575,15927,190,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,47,Saskatchewan,Saskatchewan,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 12 years and older),1294477,633220,595939,62426,2892,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,47,Saskatchewan,Saskatchewan,Total,1772785,875933,815417,78353,3082,0,0,3502,8690,4231,133,0,0,,,,,,,,,,,,
2021-11-13,47,Saskatchewan,Saskatchewan,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,48,Alberta,Alberta,AstraZeneca Vaxzevria/COVISHIELD,303218,263772,39411,35,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,48,Alberta,Alberta,Janssen Jcovden,113,112,1,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,48,Alberta,Alberta,Moderna Spikevax,1305785,615242,653799,36744,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,48,Alberta,Alberta,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 12 years and older),5060683,2389226,2388576,282881,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,48,Alberta,Alberta,Total,6669799,3268352,3081787,319660,0,0,0,11815,30561,37251,0,0,0,,,,,,,,,,,,
2021-11-13,48,Alberta,Alberta,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,59,British Columbia,Colombie-Britannique,AstraZeneca Vaxzevria/COVISHIELD,388231,278234,109914,83,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,59,British Columbia,Colombie-Britannique,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,59,British Columbia,Colombie-Britannique,Moderna Spikevax,2157027,891101,1117808,148118,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,59,British Columbia,Colombie-Britannique,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 12 years and older),5736526,2940799,2710770,84957,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,59,British Columbia,Colombie-Britannique,Total,8281785,4110134,3938493,233158,0,0,0,8126,21381,61353,0,0,0,,,,,,,,,,,,
2021-11-13,59,British Columbia,Colombie-Britannique,Unknown,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,60,Yukon,Yukon,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,60,Yukon,Yukon,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,60,Yukon,Yukon,Moderna Spikevax,67753,32348,31246,4159,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,60,Yukon,Yukon,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 12 years and older),4553,2354,2199,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,60,Yukon,Yukon,Total,72306,34702,33445,4159,0,0,0,118,91,1866,0,0,0,,,,,,,,,,,,
2021-11-13,60,Yukon,Yukon,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,61,Northwest Territories,Territoires du Nord-Ouest,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,61,Northwest Territories,Territoires du Nord-Ouest,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax,74636,33553,31768,9315,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,61,Northwest Territories,Territoires du Nord-Ouest,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 12 years and older),7292,3639,3621,32,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,61,Northwest Territories,Territoires du Nord-Ouest,Total,81928,37192,35389,9347,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,62,Nunavut,Nunavut,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,62,Nunavut,Nunavut,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,62,Nunavut,Nunavut,Moderna Spikevax,44410,22451,20749,1210,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,62,Nunavut,Nunavut,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 12 years and older),6889,3638,3251,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-13,62,Nunavut,Nunavut,Total,51299,26089,24000,1210,0,0,0,222,244,665,0,0,0,,,,,,,,,,,,
2021-11-13,62,Nunavut,Nunavut,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,1,Canada,Canada,AstraZeneca Vaxzevria/COVISHIELD,2799834,1700572,401671,124,0,0,697467,,,,,,,,,,,,,,,,,,
2021-11-20,1,Canada,Canada,Janssen Jcovden,2500,2482,18,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,1,Canada,Canada,Moderna Spikevax,14569536,4619843,6556276,391447,201,0,3001769,,,,,,,,,,,,,,,,,,
2021-11-20,1,Canada,Canada,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 12 years and older),42347360,16814836,14863618,896861,2987,0,9769058,,,,,,,,,,,,,,,,,,
2021-11-20,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,1,Canada,Canada,Total,59726402,23141403,21824899,1288463,3188,0,13468449,60797,130726,260393,94,0,66409,119425,267587,475578,229,0,143844,,,,,,
2021-11-20,1,Canada,Canada,Unknown,7172,3670,3316,31,0,0,155,,,,,,,,,,,,,,,,,,
2021-11-20,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,AstraZeneca Vaxzevria/COVISHIELD,28136,27530,605,1,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax,283807,97509,182509,3789,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 12 years and older),581930,324279,250478,7173,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,893873,449318,433592,10963,0,0,0,1980,5732,1074,0,0,0,3946,10300,2599,0,0,0,,,,,,
2021-11-20,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,11,Prince Edward Island,Île-du-Prince-Édouard,AstraZeneca Vaxzevria/COVISHIELD,5953,5311,642,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,11,Prince Edward Island,Île-du-Prince-Édouard,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax,65865,29320,35120,1425,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,11,Prince Edward Island,Île-du-Prince-Édouard,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 12 years and older),197987,99767,94467,3753,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,11,Prince Edward Island,Île-du-Prince-Édouard,Total,269805,134398,130229,5178,0,0,0,263,919,1455,0,0,0,657,2198,2932,0,0,0,,,,,,
2021-11-20,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,12,Nova Scotia,Nouvelle-Écosse,AstraZeneca Vaxzevria/COVISHIELD,59959,59077,882,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,12,Nova Scotia,Nouvelle-Écosse,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax,459644,154805,300021,4818,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,12,Nova Scotia,Nouvelle-Écosse,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty (ages 12 years and older),1091913,604775,482241,4897,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,12,Nova Scotia,Nouvelle-Écosse,Total,1616817,821396,785692,9729,0,0,0,7146,12395,2046,0,0,0,9066,17254,4611,0,0,0,,,,,,
2021-11-20,12,Nova Scotia,Nouvelle-Écosse,Unknown,5301,2739,2548,14,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,13,New Brunswick,Nouveau-Brunswick,AstraZeneca Vaxzevria/COVISHIELD,50916,44339,6577,0,,,0,,,,,,,,,,,,,,,,,,
2021-11-20,13,New Brunswick,Nouveau-Brunswick,Janssen Jcovden,25,25,0,0,,,0,,,,,,,,,,,,,,,,,,
2021-11-20,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax,337368,124934,203556,8878,,,0,,,,,,,,,,,,,,,,,,
2021-11-20,13,New Brunswick,Nouveau-Brunswick,Not reported,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
2021-11-20,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty (ages 12 years and older),917406,477046,403197,37163,,,0,,,,,,,,,,,,,,,,,,
2021-11-20,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,,,0,,,,,,,,,,,,,,,,,,
2021-11-20,13,New Brunswick,Nouveau-Brunswick,Total,1307428,647275,614096,46057,,,0,1706,5238,7480,,,0,3115,10229,15602,,,0,,,,,,
2021-11-20,13,New Brunswick,Nouveau-Brunswick,Unknown,1713,931,766,16,,,0,,,,,,,,,,,,,,,,,,
2021-11-20,24,Quebec,Québec,AstraZeneca Vaxzevria/COVISHIELD,697467,,,,,,697467,,,,,,,,,,,,,,,,,,
2021-11-20,24,Quebec,Québec,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,24,Quebec,Québec,Moderna Spikevax,3001769,,,,,,3001769,,,,,,,,,,,,,,,,,,
2021-11-20,24,Quebec,Québec,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 12 years and older),9769058,,,,,,9769058,,,,,,,,,,,,,,,,,,
2021-11-20,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,24,Quebec,Québec,Total,13468449,,,,,,13468449,,,,,,66409,,,,,,143844,,,,,,
2021-11-20,24,Quebec,Québec,Unknown,155,,,,,,155,,,,,,,,,,,,,,,,,,
2021-11-20,35,Ontario,Ontario,AstraZeneca Vaxzevria/COVISHIELD,1088398,864794,223601,3,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,35,Ontario,Ontario,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,35,Ontario,Ontario,Moderna Spikevax,5737069,2069793,3574710,92566,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,35,Ontario,Ontario,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 12 years and older),16110784,8517829,7278501,314454,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,35,Ontario,Ontario,Total,22936251,11452416,11076812,407023,0,0,0,23581,48230,126600,0,0,0,49719,103939,215528,0,0,0,,,,,,
2021-11-20,35,Ontario,Ontario,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,46,Manitoba,Manitoba,AstraZeneca Vaxzevria/COVISHIELD,86089,82975,3113,1,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,46,Manitoba,Manitoba,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,46,Manitoba,Manitoba,Moderna Spikevax,573730,376123,189149,8456,2,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,46,Manitoba,Manitoba,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 12 years and older),1453045,802179,610136,40719,11,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,46,Manitoba,Manitoba,Total,2112864,1261277,802398,49176,13,0,0,3200,4663,7288,1,0,0,6218,9151,14490,3,0,0,,,,,,
2021-11-20,46,Manitoba,Manitoba,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,47,Saskatchewan,Saskatchewan,AstraZeneca Vaxzevria/COVISHIELD,91436,74526,16910,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,47,Saskatchewan,Saskatchewan,Janssen Jcovden,617,617,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,47,Saskatchewan,Saskatchewan,Moderna Spikevax,389865,168624,203960,17082,199,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,47,Saskatchewan,Saskatchewan,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 12 years and older),1305295,635431,601862,65026,2976,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,47,Saskatchewan,Saskatchewan,Total,1787213,879198,822732,82108,3175,0,0,3265,7315,3755,93,0,0,6767,16005,7986,226,0,0,,,,,,
2021-11-20,47,Saskatchewan,Saskatchewan,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,48,Alberta,Alberta,AstraZeneca Vaxzevria/COVISHIELD,303230,263776,39416,38,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,48,Alberta,Alberta,Janssen Jcovden,1704,1699,5,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,48,Alberta,Alberta,Moderna Spikevax,1317088,616803,658770,41515,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,48,Alberta,Alberta,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 12 years and older),5111765,2398447,2410487,302831,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,48,Alberta,Alberta,Total,6733787,3280725,3108678,344384,0,0,0,12373,26891,24724,0,0,0,24188,57452,61975,0,0,0,,,,,,
2021-11-20,48,Alberta,Alberta,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,59,British Columbia,Colombie-Britannique,AstraZeneca Vaxzevria/COVISHIELD,388250,278244,109925,81,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,59,British Columbia,Colombie-Britannique,Janssen Jcovden,154,141,13,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,59,British Columbia,Colombie-Britannique,Moderna Spikevax,2210676,893042,1123996,193638,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,59,British Columbia,Colombie-Britannique,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 12 years and older),5789109,2945326,2723006,120777,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,59,British Columbia,Colombie-Britannique,Total,8388192,4116753,3956942,314497,0,0,0,6619,18449,81339,0,0,0,14745,39830,142692,0,0,0,,,,,,
2021-11-20,59,British Columbia,Colombie-Britannique,Unknown,3,0,2,1,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,60,Yukon,Yukon,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,60,Yukon,Yukon,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,60,Yukon,Yukon,Moderna Spikevax,69253,32435,31344,5474,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,60,Yukon,Yukon,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 12 years and older),4567,2358,2209,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,60,Yukon,Yukon,Total,73820,34793,33553,5474,0,0,0,91,108,1315,0,0,0,209,199,3181,0,0,0,,,,,,
2021-11-20,60,Yukon,Yukon,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,61,Northwest Territories,Territoires du Nord-Ouest,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,61,Northwest Territories,Territoires du Nord-Ouest,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax,77576,33760,32168,11648,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,61,Northwest Territories,Territoires du Nord-Ouest,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 12 years and older),7526,3723,3735,68,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,61,Northwest Territories,Territoires du Nord-Ouest,Total,85102,37483,35903,11716,0,0,0,291,514,2369,0,0,0,291,514,2369,0,0,0,,,,,,
2021-11-20,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,62,Nunavut,Nunavut,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,62,Nunavut,Nunavut,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,62,Nunavut,Nunavut,Moderna Spikevax,45826,22695,20973,2158,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,62,Nunavut,Nunavut,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 12 years and older),6975,3676,3299,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-20,62,Nunavut,Nunavut,Total,52801,26371,24272,2158,0,0,0,282,272,948,0,0,0,504,516,1613,0,0,0,,,,,,
2021-11-20,62,Nunavut,Nunavut,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-27,1,Canada,Canada,AstraZeneca Vaxzevria/COVISHIELD,2799658,1700453,401590,126,0,0,697489,,,,,,,,,,,,,,,,,,
2021-11-27,1,Canada,Canada,Janssen Jcovden,5184,5121,63,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-27,1,Canada,Canada,Moderna Spikevax,14703849,4626599,6574623,488674,213,0,3013740,,,,,,,,,,,,,,,,,,
2021-11-27,1,Canada,Canada,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-27,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 12 years and older),42837971,16945098,14946219,1134027,3062,0,9809565,,,,,,,,,,,,,,,,,,
2021-11-27,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 5-11 years),52448,1893,0,0,0,0,50555,,,,,,,,,,,,,,,,,,
2021-11-27,1,Canada,Canada,Total,60406419,23282884,21925847,1622899,3275,0,13571514,141481,100948,334436,87,0,103065,,,,,,,,,,,,
2021-11-27,1,Canada,Canada,Unknown,7309,3720,3352,72,0,0,165,,,,,,,,,,,,,,,,,,
2021-11-27,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,AstraZeneca Vaxzevria/COVISHIELD,28242,27602,639,1,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-27,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Janssen Jcovden,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-27,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax,286918,98152,184508,4258,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-27,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-27,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 12 years and older),588997,327957,253296,7744,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-27,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-11-27,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,904158,453712,438443,12003,0,0,0,4394,4851,1040,0,0,0,,,,,,,,,,,,
2021-11-27,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
